time,voltage
0.1048,309.48842792249434
0.1049,307.8387760507966
0.105,310.3316908328692
0.1051,310.3271282592841
0.1052,298.73876232452704
0.1053,298.5784386889145
0.1054,288.49635256079875
0.1055,285.0606740153793
0.1056,279.16629001198294
0.1057,278.98456089799095
0.1058,266.6207609500442
0.1059,253.8238960740766
0.106,247.60961143773557
0.1061,244.74437676011073
0.1062,237.08441905097547
0.1063,228.96545210113578
0.1064,226.69894723322142
0.1065,220.71775597374887
0.1066,216.53216591715147
0.1067,208.5181306760553
0.1068,205.72290827597
0.1069,198.49783205776535
0.107,196.36398366375172
0.1071,188.81172480177912
0.1072,183.7767120876653
0.1073,173.19442087923267
0.1074,160.0214900980616
0.1075,147.93533496583882
0.1076,137.7730281856175
0.1077,120.38200503751307
0.1078,103.5852988743956
0.1079,82.51511869883304
0.108,62.41992749392328
0.1081,45.027331325722535
0.1082,23.781897841130267
0.1083,0.1844978082098867
0.1084,-19.981529032480275
0.1085,-42.91089289980142
0.1086,-60.91254636559926
0.1087,-81.38898830919602
0.1088,-100.3508393014512
0.1089,-113.9996390540351
0.109,-127.33890387692749
0.1091,-143.29401489582855
0.1092,-151.3874606865557
0.1093,-164.9714482123225
0.1094,-176.03098244625818
0.1095,-183.65395710243772
0.1096,-189.45749664108016
0.1097,-198.1996525953737
0.1098,-201.78697078539543
0.1099,-204.80629869514388
0.11,-213.05930686888584
0.1101,-218.30263884608053
0.1102,-225.62567139470983
0.1103,-231.69604610765109
0.1104,-235.39858529226981
0.1105,-241.30663749668602
0.1106,-246.5807547265256
0.1107,-250.03741861525745
0.1108,-255.13957129945948
0.1109,-262.79263419880243
0.111,-263.40347027296974
0.1111,-269.64739097707314
0.1112,-270.2639215831895
0.1113,-276.3476101805173
0.1114,-280.1827198540136
0.1115,-277.0956737357269
0.1116,-283.07786339785855
0.1117,-281.84584647779315
0.1118,-287.57347644994024
0.1119,-286.69386665099523
0.112,-287.2575448406832
0.1121,-292.52444579832786
0.1122,-294.79013486429795
0.1123,-292.6567088039201
0.1124,-296.9885305421747
0.1125,-302.2455472881872
0.1126,-303.3041164137775
0.1127,-306.66656248184194
0.1128,-304.0123662333355
0.1129,-310.85921150715245
0.113,-311.83062953076416
0.1131,-308.4379390987744
0.1132,-313.6186305390244
0.1133,-306.1163677583644
0.1134,-308.92633567798055
0.1135,-301.9818624484725
0.1136,-298.48411298182083
0.1137,-292.4691786983945
0.1138,-286.2280873323469
0.1139,-279.40439112183844
0.114,-271.25060502461565
0.1141,-268.2620297952324
0.1142,-261.5264848620442
0.1143,-253.08378540294524
0.1144,-245.533564630658
0.1145,-238.05365721158628
0.1146,-228.95942228340806
0.1147,-225.91951900317326
0.1148,-221.8909810501863
0.1149,-217.17733649640414
0.115,-211.07249064164654
0.1151,-207.90696320339754
0.1152,-203.51936022948811
0.1153,-195.31409767907874
0.1154,-187.71215229985253
0.1155,-182.68542454595686
0.1156,-174.95222927216867
0.1157,-164.1011967185682
0.1158,-152.15249982105348
0.1159,-137.8759658001965
0.116,-129.67115072977637
0.1161,-109.55496808178795
0.1162,-89.715589511195
0.1163,-72.16327559853096
0.1164,-46.89369862209874
0.1165,-28.41622919050458
0.1166,-6.11057305261223
0.1167,13.115764268548732
0.1168,32.056468383757945
0.1169,52.61223253332105
0.117,69.3832342912984
0.1171,89.07490093244391
0.1172,104.12892306227442
0.1173,125.54014821932843
0.1174,135.34848814118746
0.1175,147.81047104426094
0.1176,163.2006167835168
0.1177,173.01122592445793
0.1178,185.62175040989698
0.1179,188.0304079911528
0.118,192.5142709308107
0.1181,195.11335458383158
0.1182,208.65841122983286
0.1183,213.25805582424505
0.1184,217.9425668274817
0.1185,227.30685316496223
0.1186,230.79385458386665
0.1187,230.63415546842106
0.1188,240.76684830888124
0.1189,247.63261256456352
0.119,251.23350021347431
0.1191,258.2823563874108
0.1192,258.09602466310855
0.1193,265.34838097981486
0.1194,273.021052546109
0.1195,272.1844461297214
0.1196,278.0954926504318
0.1197,276.0958125313563
0.1198,281.5190282236363
0.1199,284.47031645940547
0.12,283.11526316462795
0.1201,288.6953198072033
0.1202,286.59384984975685
0.1203,289.43587049089604
0.1204,290.75346196989113
0.1205,289.19559284617156
0.1206,293.4351424346157
0.1207,296.7690170472245
0.1208,300.9637514238555
0.1209,300.9337432105505
0.121,301.8579025040792
0.1211,309.1372187869282
0.1212,309.4022874309806
0.1213,307.8926262286693
0.1214,308.04277999886375
0.1215,312.39330066102525
0.1216,307.0798255387494
0.1217,307.43949160259444
0.1218,305.5927433226436
0.1219,297.24190818442355
0.122,297.0756365581566
0.1221,289.89502464082256
0.1222,283.2567213634356
0.1223,279.0712664193994
0.1224,267.44874896165817
0.1225,262.04919913344906
0.1226,255.28194304548947
0.1227,250.3053320034227
0.1228,238.46442421701428
0.1229,234.54294131621037
0.123,227.15826724050012
0.1231,221.7772421784088
0.1232,220.36842362060884
0.1233,211.76015454882085
0.1234,205.51939387966073
0.1235,203.14525513497534
0.1236,199.10551301866283
0.1237,189.51605877905374
0.1238,185.1516289634773
0.1239,178.40077982664326
0.124,166.61161938940043
0.1241,158.18805814225536
0.1242,143.03262715239566
0.1243,128.4376103481279
0.1244,111.86009442970648
0.1245,96.38182888183975
0.1246,76.35514828670391
0.1247,54.42630274588014
0.1248,38.2472886338482
0.1249,16.97654870343613
0.125,-6.915399536959804
0.1251,-29.61837937866293
0.1252,-47.87141600947629
0.1253,-64.71598286836333
0.1254,-87.09144038391516
0.1255,-104.65061643844237
0.1256,-117.92491022597936
0.1257,-133.6702104686538
0.1258,-146.52486109342152
0.1259,-156.40749941583016
0.126,-168.6729110103693
0.1261,-178.0622858397726
0.1262,-186.80163111145617
0.1263,-193.15921277147226
0.1264,-199.180830963665
0.1265,-207.156407572294
0.1266,-213.7107074399722
0.1267,-214.65701302060415
0.1268,-221.69720367256735
0.1269,-225.14961737361332
0.127,-231.36853262572737
0.1271,-235.43617982552425
0.1272,-243.526848894809
0.1273,-248.07578448651697
0.1274,-252.19556829211126
0.1275,-257.91481715966154
0.1276,-263.25626339279887
0.1277,-268.549858765683
0.1278,-272.50181487645324
0.1279,-276.3522583253342
0.128,-276.5597533456292
0.1281,-281.3534223615772
0.1282,-282.74193148757826
0.1283,-283.41771509277686
0.1284,-284.0679685400438
0.1285,-285.3983339882108
0.1286,-288.3297881443935
0.1287,-287.6675469158301
0.1288,-292.43301342666797
0.1289,-292.62729136436116
0.129,-298.9173395748875
0.1291,-299.19667715450703
0.1292,-299.0182256846777
0.1293,-307.93089170498087
0.1294,-307.3835042116512
0.1295,-309.1212131425919
0.1296,-309.0226199521809
0.1297,-313.38879587668225
0.1298,-309.60110161537943
0.1299,-310.9144537481614
0.13,-309.93378061132927
0.1301,-308.04746295690984
0.1302,-303.4514319501394
0.1303,-299.3787043271233
0.1304,-290.8629502481293
0.1305,-284.02584931035165
0.1306,-280.674563378843
0.1307,-272.32657772526153
0.1308,-262.9019660014431
0.1309,-255.41989049386564
0.131,-250.2523811969601
0.1311,-242.54595577158878
0.1312,-238.50975560008055
0.1313,-227.7186419526704
0.1314,-225.24238951592724
0.1315,-215.5409521151044
0.1316,-210.8718960014347
0.1317,-213.22203125620206
0.1318,-204.6008163973616
0.1319,-201.523961513133
0.132,-194.54083130231487
0.1321,-187.39144882528342
0.1322,-183.83852572604184
0.1323,-170.33888625746482
0.1324,-158.9102955792528
0.1325,-151.94922587774695
0.1326,-134.06197770502106
0.1327,-116.7007407692407
0.1328,-101.94157615743464
0.1329,-82.6133783148206
0.133,-61.78886105318181
0.1331,-45.08002957440051
0.1332,-24.867640413402043
0.1333,-1.1791653799806763
0.1334,21.84617343094468
0.1335,40.454515891671115
0.1336,58.1840108059024
0.1337,78.7594655433933
0.1338,98.18834881532425
0.1339,116.37776650558585
0.134,127.19086666489272
0.1341,144.33122705536982
0.1342,157.75127976769505
0.1343,165.65612241601352
0.1344,177.07399502160305
0.1345,182.8459289989323
0.1346,195.69100680105245
0.1347,199.45887496830895
0.1348,204.4566253202178
0.1349,203.6316115043056
0.135,212.7863628658665
0.1351,220.57879998430374
0.1352,221.21157414302968
0.1353,231.63763204732703
0.1354,235.69739554932033
0.1355,243.44923539304764
0.1356,245.99329913192267
0.1357,250.53590727665892
0.1358,255.44852684048726
0.1359,259.77755137314915
0.136,263.26762386758253
0.1361,268.4614931922979
0.1362,275.67290293202143
0.1363,270.89305646902545
0.1364,275.9708370527999
0.1365,281.4338945801766
0.1366,283.8475218996856
0.1367,284.7463277309756
0.1368,283.1012759755367
0.1369,287.14537007122215
0.137,288.9892054732784
0.1371,287.84670646060323
0.1372,293.90860056571216
0.1373,295.99757943488896
0.1374,297.7274562163874
0.1375,301.6315023133997
0.1376,307.4224971694109
0.1377,306.97306134225846
0.1378,306.54898136604373
0.1379,309.6253498473571
0.138,311.2515386604769
0.1381,311.26970170757295
0.1382,312.0629820334629
0.1383,306.9893411906663
0.1384,307.89885998094456
0.1385,304.4761308661144
0.1386,297.76433600799396
0.1387,293.5173231595698
0.1388,286.1188761025021
0.1389,279.2876576458129
0.139,273.1946756010865
0.1391,269.18945076275753
0.1392,260.52971036323487
0.1393,252.38778266107852
0.1394,245.4989951338298
0.1395,237.09844147931665
0.1396,229.58298279300658
0.1397,222.9472546646486
0.1398,221.46878143878175
0.1399,219.31230455460212
0.14,214.61295035934884
0.1401,208.2540979225019
0.1402,201.9529678945413
0.1403,197.0998167033504
0.1404,186.9713997154026
0.1405,183.97525925805928
0.1406,172.72707036839645
0.1407,165.20289405593454
0.1408,151.86057634341986
0.1409,139.69866126218108
0.141,124.6720221973982
0.1411,109.62748210149917
0.1412,87.55507455530983
0.1413,71.91388489079254
0.1414,49.443082464048814
0.1415,30.578990904072224
0.1416,6.293350022083807
0.1417,-8.797655741364535
0.1418,-31.495925074996798
0.1419,-54.452336665790945
0.142,-76.9002251980482
0.1421,-89.52422004615524
0.1422,-107.39735808491554
0.1423,-126.77909758208529
0.1424,-137.2310520575345
0.1425,-148.15570220725195
0.1426,-161.502594333547
0.1427,-169.32675598770837
0.1428,-177.41686435344207
0.1429,-187.38806289410664
0.143,-197.7608581978361
0.1431,-198.32032688967212
0.1432,-210.91238030905197
0.1433,-212.5609970754464
0.1434,-219.10789115679285
0.1435,-220.94284742425071
0.1436,-227.45184551734673
0.1437,-234.9087889358966
0.1438,-239.75310771861425
0.1439,-243.5334975470181
0.144,-250.36489432019047
0.1441,-253.46271028460518
0.1442,-258.7037413678796
0.1443,-268.2617515752769
0.1444,-268.97383445286334
0.1445,-271.7378601874977
0.1446,-275.2400262839927
0.1447,-276.95558029287207
0.1448,-278.7127956893099
0.1449,-282.7931560533699
0.145,-283.7777742169417
0.1451,-287.6400490370763
0.1452,-287.62612877230873
0.1453,-291.272987691732
0.1454,-290.89295896302315
0.1455,-291.5146259597002
0.1456,-295.43453571038344
0.1457,-295.8009330849204
0.1458,-297.41216169948365
0.1459,-302.4443753788644
0.146,-303.182574022101
0.1461,-304.1874317099128
0.1462,-310.9923813197143
0.1463,-309.3750948381837
0.1464,-311.04908202551013
0.1465,-309.6235278771707
0.1466,-310.00370514696795
0.1467,-306.1028291259833
0.1468,-302.39926860081886
0.1469,-298.9442479318831
0.147,-295.2936785583003
0.1471,-290.27944547109985
0.1472,-284.2698693550947
0.1473,-277.4036857310202
0.1474,-268.8618607616285
0.1475,-259.2779620874339
0.1476,-255.89245604789463
0.1477,-249.85544498539775
0.1478,-243.26879587551267
0.1479,-233.88698507714446
0.148,-226.74018817353885
0.1481,-223.2181763478416
0.1482,-215.45120573957394
0.1483,-209.47129448845152
0.1484,-205.08236656269028
0.1485,-208.74734615770237
0.1486,-198.12328272427206
0.1487,-192.38682229072725
0.1488,-187.23864277218553
0.1489,-174.96610287299666
0.149,-169.91270368032153
0.1491,-153.26495398388482
0.1492,-145.17334601422039
0.1493,-129.4232297608934
0.1494,-115.96488785740591
0.1495,-93.66659941094923
0.1496,-77.64988734715176
0.1497,-55.545722643378205
0.1498,-38.34517281720752
0.1499,-17.519371775937795
0.15,5.444588905633259
0.1501,25.424367807775084
0.1502,43.96222011206825
0.1503,65.84268796668451
0.1504,86.35514850254252
0.1505,100.41015755623717
0.1506,118.57616342838902
0.1507,132.8896537246255
0.1508,146.85628961198677
0.1509,158.19574886906574
0.151,169.03560760442065
0.1511,178.09146650173696
0.1512,183.1311318112757
0.1513,193.65611451612452
0.1514,200.20565273895394
0.1515,200.14300042103247
0.1516,213.75670979162396
0.1517,212.7323522241743
0.1518,222.84608845907633
0.1519,228.65048024900184
0.152,234.70227186523533
0.1521,238.2796336545281
0.1522,246.8243774399966
0.1523,250.27895322665418
0.1524,251.59692722148657
0.1525,257.4108063890301
0.1526,264.687988175451
0.1527,266.86593598758907
0.1528,269.892110299159
0.1529,274.0420348102985
0.153,276.4119593232208
0.1531,280.828599025452
0.1532,279.8163660972538
0.1533,282.61611900681737
0.1534,287.52669428351055
0.1535,286.7464908407356
0.1536,291.81570153952697
0.1537,288.16229081493896
0.1538,288.86822829987096
0.1539,295.0577895495737
0.154,294.5759087548172
0.1541,295.6261561744721
0.1542,302.2074747287591
0.1543,304.0691060660665
0.1544,304.64650663119266
0.1545,308.4084869833354
0.1546,308.1423284353622
0.1547,311.28898523593347
0.1548,311.2467159305888
0.1549,310.81892338045566
0.155,309.3600432266464
0.1551,306.65148672323664
0.1552,303.5281288325078
0.1553,298.3634256926426
0.1554,289.25976850047846
0.1555,285.97118913109205
0.1556,279.82653521832395
0.1557,269.49571003009436
0.1558,265.00125469154875
0.1559,256.5471555545278
0.156,249.23159718295216
0.1561,245.52840837545872
0.1562,235.3536100077843
0.1563,232.1417959116381
0.1564,227.8631325050122
0.1565,224.87986388466246
0.1566,210.10663677156276
0.1567,205.6488348049519
0.1568,205.79035548767007
0.1569,202.92974430542466
0.157,194.55277684921296
0.1571,185.3113513008525
0.1572,180.71759628901248
0.1573,171.51451484576106
0.1574,159.278104912335
0.1575,147.62648843692494
0.1576,130.55054179041502
0.1577,116.409692604167
0.1578,102.08518726179848
0.1579,81.39431684088174
0.158,62.54565006028117
0.1581,44.66545685803077
0.1582,18.455074845492124
0.1583,2.963938188693044
0.1584,-19.687295726662054
0.1585,-41.03236850032755
0.1586,-56.7735364255185
0.1587,-80.61765070919243
0.1588,-95.84656378737522
0.1589,-109.95912410156816
0.159,-128.56823680553933
0.1591,-143.43694785508862
0.1592,-152.44497520062185
0.1593,-166.21656874197564
0.1594,-174.02652679126513
0.1595,-181.07872534024577
0.1596,-194.0876216622722
0.1597,-196.16584194458724
0.1598,-202.43420305241003
0.1599,-207.3337227642855
0.16,-217.24022615155204
0.1601,-222.1354460276175
0.1602,-225.66286577516559
0.1603,-232.65800348725998
0.1604,-236.5061327370588
0.1605,-242.0619008779019
0.1606,-245.4189596071182
0.1607,-256.2534659018967
0.1608,-260.4545706582474
0.1609,-258.2351403618322
0.161,-264.9768780491087
0.1611,-269.27331528489617
0.1612,-272.50460754939974
0.1613,-272.6651266846598
0.1614,-279.16719151633583
0.1615,-280.80174521184813
0.1616,-282.11842030054174
0.1617,-285.5842507670214
0.1618,-285.43033237178554
0.1619,-290.2069318415437
0.162,-287.3372791591508
0.1621,-290.1085392632128
0.1622,-291.1873672614898
0.1623,-297.0547178961458
0.1624,-297.5190765169608
0.1625,-298.73199522666704
0.1626,-298.0437783808848
0.1627,-302.5659729191632
0.1628,-305.06689148521707
0.1629,-308.8704512532853
0.163,-309.82789619388
0.1631,-307.6456970657414
0.1632,-310.3780911760273
0.1633,-307.1780491695235
0.1634,-307.5722645333524
0.1635,-301.6486750228553
0.1636,-299.9556778723254
0.1637,-295.6724443798091
0.1638,-289.30109538632337
0.1639,-283.32467235326936
0.164,-273.4096445143646
0.1641,-266.1431873713102
0.1642,-259.5008247249494
0.1643,-254.8637538341023
0.1644,-245.89583091951278
0.1645,-242.10784910030722
0.1646,-231.75508613062252
0.1647,-230.1677048378027
0.1648,-221.60070436996838
0.1649,-214.15323692579514
0.165,-216.65190609332492
0.1651,-207.5957161605372
0.1652,-202.51242166385026
0.1653,-192.4426597662812
0.1654,-188.03479665439352
0.1655,-182.88140900454314
0.1656,-171.9693573682571
0.1657,-160.89971719541492
0.1658,-151.10429510900096
0.1659,-141.63056064180483
0.166,-126.46967681655387
0.1661,-108.75680922931906
0.1662,-90.52903683477268
0.1663,-73.48460982105625
0.1664,-50.58194886393088
0.1665,-29.705928680164853
0.1666,-6.308837693582875
0.1667,12.130076258311934
0.1668,35.30375931070835
0.1669,55.0632964200345
0.167,71.7700025985867
0.1671,90.49999589607985
0.1672,103.70511150747537
0.1673,125.553098665447
0.1674,139.736468960285
0.1675,149.8883871697823
0.1676,161.20116460369758
0.1677,170.52899701595013
0.1678,179.5665243987409
0.1679,187.8884353559243
0.168,192.7701748586317
0.1681,203.7784073979627
0.1682,205.86152397330633
0.1683,209.35839287897912
0.1684,219.38325572563372
0.1685,226.5529770739627
0.1686,228.13388697205986
0.1687,236.46892152864655
0.1688,241.31138715008535
0.1689,244.62458470371203
0.169,251.18395844668223
0.1691,254.44031901917802
0.1692,260.6355312809664
0.1693,261.9958699708226
0.1694,265.2914465949716
0.1695,269.53233408148
0.1696,277.42986066867246
0.1697,277.0604001026043
0.1698,279.9263034036075
0.1699,280.2555908812323
0.17,288.04014190413216
0.1701,285.0146386281853
0.1702,285.2789567690276
0.1703,287.0915498935755
0.1704,293.4643113276293
0.1705,291.5330307842768
0.1706,294.25786647882893
0.1707,295.7602603942888
0.1708,299.87675172388595
0.1709,300.439015359121
0.171,303.52633667087747
0.1711,305.84366772181704
0.1712,312.90322680688854
0.1713,309.89333763568374
0.1714,308.33449120562733
0.1715,311.117421580437
0.1716,309.0420316194616
0.1717,310.12237817694444
0.1718,305.77999395065984
0.1719,300.81750342737985
0.172,299.44268126360674
0.1721,289.15733210697465
0.1722,284.29689917302846
0.1723,275.7697807405698
0.1724,269.0462735851512
0.1725,264.86211722164387
0.1726,256.625011696623
0.1727,243.31401177661007
0.1728,242.84242448311508
0.1729,233.88986121530013
0.173,230.40037065931608
0.1731,223.62231858672908
0.1732,218.44003183226275
0.1733,211.41047863088932
0.1734,209.28456291259624
0.1735,207.08244852541864
0.1736,200.01430039906737
0.1737,193.69847050467123
0.1738,187.50603574551627
0.1739,178.21009500007943
0.174,167.7437531216654
0.1741,158.47300368604513
0.1742,142.47413966767238
0.1743,130.54661196469726
0.1744,113.63938307301655
0.1745,94.90768085273497
0.1746,77.19276625307566
0.1747,55.239607132003954
0.1748,36.53437228581449
0.1749,17.56199732506811
0.175,-6.149641874563162
0.1751,-27.69297714580578
0.1752,-46.126632437736205
0.1753,-64.91476099651285
0.1754,-82.3357931429353
0.1755,-101.97279182502014
0.1756,-116.65300990017138
0.1757,-135.10175116949824
0.1758,-147.06121829987515
0.1759,-156.41483952565335
0.176,-168.18007105401307
0.1761,-180.29457864089517
0.1762,-185.60635714363454
0.1763,-192.25601484677432
0.1764,-199.1521952581032
0.1765,-203.85354008513852
0.1766,-211.07167648760952
0.1767,-214.60023855867675
0.1768,-222.28703650646872
0.1769,-227.39705325822052
0.177,-238.71902409146267
0.1771,-233.8721924557263
0.1772,-244.04087832085258
0.1773,-248.50856492618954
0.1774,-254.61108925977786
0.1775,-257.99908028548424
0.1776,-265.2572193637338
0.1777,-264.48014176124263
0.1778,-271.4816055081817
0.1779,-271.5332151403875
0.178,-276.64618727833295
0.1781,-281.6863470809865
0.1782,-279.3300012533858
0.1783,-283.8569232576011
0.1784,-282.6518160889768
0.1785,-282.80225810859
0.1786,-290.4324366444512
0.1787,-287.720586389572
0.1788,-291.932005774426
0.1789,-295.2503896000787
0.179,-295.49910154488407
0.1791,-300.54635961217923
0.1792,-299.9120367589173
0.1793,-304.5860880566697
0.1794,-307.67423116646813
0.1795,-307.8744629598614
0.1796,-311.1245566925001
0.1797,-312.33883291502883
0.1798,-312.15060923347687
0.1799,-308.13886816917204
0.18,-307.11755764612826
0.1801,-305.0650969651555
0.1802,-302.01243554764807
0.1803,-293.5172802354335
0.1804,-290.89320562677545
0.1805,-283.531721271153
0.1806,-278.3625260811137
0.1807,-273.45943959283494
0.1808,-261.1124875222972
0.1809,-258.6994696634557
0.181,-251.45706115444796
0.1811,-243.5124605376987
0.1812,-235.97485981751234
0.1813,-231.44328915220544
0.1814,-223.6531526827168
0.1815,-217.98996032728778
0.1816,-215.13380831507587
0.1817,-212.14051129993533
0.1818,-205.75749932639704
0.1819,-202.68617870790706
0.182,-194.37315498136942
0.1821,-190.96765771701473
0.1822,-178.61977435362652
0.1823,-170.9920902493239
0.1824,-157.47625316321677
0.1825,-146.90696612842734
0.1826,-132.00259938458888
0.1827,-117.76533886787816
0.1828,-101.4061471193758
0.1829,-83.3413859878433
0.183,-64.21045510921469
0.1831,-42.99087202589273
0.1832,-21.468549512254707
0.1833,0.34890164194689266
0.1834,20.579231584123164
0.1835,39.38627720484773
0.1836,58.284111440036185
0.1837,77.42156641197946
0.1838,96.65534728201028
0.1839,112.80640093557825
0.184,129.49868612404921
0.1841,144.23431598693773
0.1842,151.9612423255389
0.1843,164.20958882264324
0.1844,175.9931656971085
0.1845,184.84354453743146
0.1846,191.3205177342578
0.1847,195.0674181544057
0.1848,202.02775333484664
0.1849,206.78587401811646
0.185,213.31447180660956
0.1851,219.8509456722053
0.1852,225.3997362040654
0.1853,232.7188354375124
0.1854,235.18917962102395
0.1855,245.5099877324847
0.1856,245.87010957932023
0.1857,252.9824821430512
0.1858,253.9630863991663
0.1859,260.9747033191991
0.186,265.42889067585133
0.1861,275.20703336939727
0.1862,273.3078118732458
0.1863,280.2802426620336
0.1864,279.15485173170856
0.1865,280.3019443314887
0.1866,281.6265055198133
0.1867,288.5134365960198
0.1868,293.4667481786098
0.1869,286.49260336991546
0.187,289.0928956805219
0.1871,293.3576033531434
0.1872,291.9570496185924
0.1873,292.9656989224167
0.1874,294.955957655353
0.1875,298.83459489804625
0.1876,301.0994387331169
0.1877,303.61201010314534
0.1878,307.92399397378125
0.1879,305.977517205553
0.188,310.2994129526323
0.1881,307.89846242931964
0.1882,307.406135100179
0.1883,309.78756540500086
0.1884,303.5866739058305
0.1885,303.87872056641754
0.1886,300.683757214282
0.1887,295.83374384136977
0.1888,290.3081255490151
0.1889,281.5845746770961
0.189,270.8175983036211
0.1891,266.0512994133811
0.1892,258.1383913077601
0.1893,251.1350778983534
0.1894,243.88162371385658
0.1895,240.96238884755184
0.1896,231.97365529492612
0.1897,226.91924174884818
0.1898,224.2799417089355
0.1899,214.51627758299682
0.19,212.09672858320877
0.1901,205.87777928494162
0.1902,204.52175201843173
0.1903,198.14851442404134
0.1904,189.28352800862334
0.1905,183.2865911818685
0.1906,175.7223721310234
0.1907,162.33582824803761
0.1908,153.14957286126594
0.1909,139.4924152651275
0.191,127.23088535811712
0.1911,106.89008498706166
0.1912,88.3108942838768
0.1913,72.08900368359085
0.1914,47.98262442385434
0.1915,29.14870730269014
0.1916,7.81500172221113
0.1917,-11.389725801445339
0.1918,-34.48755838181047
0.1919,-59.37360701187428
0.192,-73.23925223392439
0.1921,-90.75787402360208
0.1922,-106.1235086708015
0.1923,-124.92076859639701
0.1924,-144.10676538538735
0.1925,-150.09206203168193
0.1926,-163.29123899509165
0.1927,-168.7905529500098
0.1928,-180.90517713995558
0.1929,-187.1844003147996
0.193,-193.40384067681967
0.1931,-200.21775559833824
0.1932,-206.6080149000107
0.1933,-212.90776169562469
0.1934,-220.026403206147
0.1935,-223.41772099554794
0.1936,-230.2782199752342
0.1937,-234.72573698742718
0.1938,-240.11627657629643
0.1939,-247.01641546663353
0.194,-246.85562154759322
0.1941,-257.24498275100274
0.1942,-257.4165807552359
0.1943,-264.67791005824336
0.1944,-268.6470541692647
0.1945,-274.2466427730079
0.1946,-274.0519284058685
0.1947,-279.21962829975206
0.1948,-277.74189957511373
0.1949,-280.7680436004512
0.195,-278.0652517851287
0.1951,-282.9390359430128
0.1952,-285.69386718917355
0.1953,-291.74590611324646
0.1954,-289.9932950298198
0.1955,-290.8757850843127
0.1956,-292.3158849572253
0.1957,-294.9999148253592
0.1958,-301.70251030436395
0.1959,-304.15406019989985
0.196,-306.437208783564
0.1961,-308.0274991134753
0.1962,-310.53959504383965
0.1963,-312.2440236268066
0.1964,-307.33752051331913
0.1965,-309.3609358851449
0.1966,-309.2458873625038
0.1967,-305.88984521467523
0.1968,-304.134976312891
0.1969,-301.1630422731108
0.197,-298.2734808923341
0.1971,-284.78993236460815
0.1972,-281.8706802408532
0.1973,-274.61359659358965
0.1974,-269.30565820810995
0.1975,-262.4784073342431
0.1976,-253.13025588800676
0.1977,-247.50957285380517
0.1978,-241.3222582880803
0.1979,-236.58896294579372
0.198,-230.33188164847778
0.1981,-222.53165102443626
0.1982,-216.32729412675087
0.1983,-217.08693276093427
0.1984,-209.85594279987146
0.1985,-206.09607977962054
0.1986,-199.10799245866968
0.1987,-191.1055770912574
0.1988,-183.0506951657144
0.1989,-178.08821061341737
0.199,-170.2112219090392
0.1991,-161.04595451894122
0.1992,-143.74752597985338
0.1993,-132.63473099375756
0.1994,-113.43201254384074
0.1995,-94.33386740405417
0.1996,-75.11237780180802
0.1997,-58.45128420239122
0.1998,-36.02958633905127
0.1999,-13.82587600922109
